Année faits;Montant total;Date faits;Catégorie;Langue;Règlement;Infractions;Lieu
2017;0,00;1-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Léon Houyouxlaan, 2 1160 AUDERGHEM
2017;0,00;1-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue de l'Eglise St-Julien, 25 1160 AUDERGHEM
2017;0,00;2-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue du Docteur, 67 1160 AUDERGHEM
2017;0,00;2-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Dokterstraat, 67 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;Code de la route;70.2.1.1°;Avenue des Volontaires, 101 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1604 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg, 1468 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg, 1468 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1468 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1468 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis, F 4 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 23 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 53 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 60 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F 1850 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F1850  1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F 1850 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 149 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 147A 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Edouard Henrard, 2 1160 AUDERGHEM
2017;0,00;3-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.4;Driebruggenstraat, 24 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers, 14 , 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.5°;Rue Emile Idiers, 14 , 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis, 3 , 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, 3 , 1160 OUDERGEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Allée des Colzas, 71 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Watermaalse Steenweg, 53 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Chaussée de Watermael,  1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 56 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 66 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 8 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 10 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Valduc, 280 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Allée des Colzas, 64 1160 AUDERGHEM
2017;0,00;4-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Charles Madoux, 2 1160 AUDERGHEM
2017;0,00;5-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Louis Marcx, 27 1160 AUDERGHEM
2017;0,00;5-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;0,00;5-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;0,00;5-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 53 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1; , 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1 + 23.2.1°;Jean Vanhaelenlaan, 2 , 1160 OUDERGEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Ginette Javaux, 14 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.3°;Henri Schoofslaan, 1 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue du Kouter,  1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Isidore Geyskens, 30 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Thomas Balis, face 4 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis, face 4 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.3°;Amblèvestraat, 24 1160 AUDERGHEM
2017;0,00;6-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Rue de la Vignette, 25 1160 AUDERGHEM
2017;0,00;8-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Isidore Geyskens, 29 1160 AUDERGHEM
2017;0,00;8-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Boulevard du Triomphe, 140 1160 AUDERGHEM
2017;0,00;8-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Jules Génicot, 2 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Vorstlaan, 175 , 1160 OUDERGEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 165 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Boulevard du Souverain, 262 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Boulevard du Souverain, 262 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Gustave Demey, 57 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Gustave Demey, 57 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Gustave Demey, 57 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue des Nénuphars, f30 , 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.3°;Vorstlaan, 91 1160 AUDERGHEM
2017;0,00;9-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.1;Chaussée de Wavre, 1705 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.2.1°;Avenue F. E. Van Elderen, 1 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;23.1.1°;Dorpelingstraat, t94 , 1160 OUDERGEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue du Villageois, 79 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue du Villageois, 75 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue du Villageois, 75 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Dorpelingstraat, t58 , 1160 OUDERGEM
2017;0,00;10-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg, 1745 , 1160 OUDERGEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1745 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1745 , 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Valduc, 352 1160 AUDERGHEM
2017;0,00;10-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Henri Vandersaenenstraat, 13 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.2.1° + 24.al.1;Rue Guillaume Demuylder, 35 , 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.2.1° + 24.al.1;Rue Guillaume Demuylder, 35 , 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Paradijsvogelslaan, 8 , 1160 OUDERGEM
2017;0,00;11-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Paradijsvogelslaan, 8 , 1160 OUDERGEM
2017;0,00;11-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, 3 , 1160 OUDERGEM
2017;0,00;11-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, 3 , 1160 OUDERGEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Thomas Balis, 3 , 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Thomas Balis, 3 , 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.3°;Chaussée de Wavre, 1691 , 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires, 2 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue du Paepedelle, 67 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue du Railway,  1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1628 1160 AUDERGHEM
2017;0,00;11-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.1° + 24.al.1.5°;Rue de la Chasse Royale, 27 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Avenue de l'Eglise St-Julien, 15 , 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;23.2.1°;Kleine Wijngaardstraat, 242 , 1160 OUDERGEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;23.2.1°;Kleine Wijngaardstraat, 242 , 1160 OUDERGEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5 + 23.2.3°;Boulevard du Souverain, 28 , 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5 + 23.2.3°;Avenue du Gardon, 28 , 1160 AUDERGHEM
2017;0,00;12-01-2017;;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Isidore Geyskens, 30 , 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Walckierslaan, 27 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Walckierslaan, 27 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.7°;Hertogendal, 270 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 1419 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue des Meuniers, 2A 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Meuniers,  1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Boulevard des Invalides, 214- 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Boulevard des Invalides, 214- 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Boulevard des Invalides, 214- 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Edouard Henrard, 8 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Edouard Henrard, 8 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue G. E. Lebon, 112 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue du Houyoux,  1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.7°;Vrijwilligerslaan,  1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Watermaalse Steenweg, 53 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 54 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F 1850 1160 AUDERGHEM
2017;0,00;12-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Chaussée de Wavre, F 1850 1160 AUDERGHEM
2017;0,00;13-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;St-Juliaanskerklaan, 27 1160 AUDERGHEM
2017;0,00;13-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.3°;Waverse steenweg, 1179 1160 AUDERGHEM
2017;0,00;13-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue du Paepedelle, 35 1160 AUDERGHEM
2017;0,00;14-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue André Drouart, 8 1160 AUDERGHEM
2017;0,00;14-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.3°;Place Edouard Pinoy, 1 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 1 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Charles Schaller, 42 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Joseph Chaudron, 46 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue du Docteur, 67 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 73 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, F 102 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, F 104 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Meuniers,  1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, F 132 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Mulderslaan, F 144 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 131 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Léon Houyoux, 17 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Jean Colin, 1 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Guillaume Lefever, 35 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Paepedelle, 93 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 51 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 49 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 45 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 23 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 19 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 15 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Gustave Jean Leclercq, 23 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Paradisiers, 57 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Avenue des Paradisiers, 61 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Paradisiers, 71 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Paradisiers, 73 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Passereaux, 15 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Zangvogelslaan, 23 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 54 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.10°;Jules Cockxstraat, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue Jules Cockx, 9 1160 AUDERGHEM
2017;0,00;16-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue de Beaulieu, F 9 1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller, 54 1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Pierre Schoonejans,  1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Waverse steenweg, F 1850 1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
2017;0,00;17-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 53 1160 AUDERGHEM
2017;0,00;18-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.1.1°;Rue du Villageois, 125 , 1160 AUDERGHEM
2017;0,00;18-01-2017;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine, 60 1160 AUDERGHEM
2017;0,00;18-01-2017;Stationnement;Français;AUDERGHEM-RGP;23.2.3°;Rue de la Chasse Royale, 32 1160 AUDERGHEM
2017;0,00;18-01-2017;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Avenue Charles Brassine, 50 1160 AUDERGHEM
